ID,Price,Levy,Manufacturer,Model,year,Category,Leather interior,Engine volume,Mileage,Cylinders,Doors,Wheel,Color,Airbags,Engine Type,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_FWD,Drive wheels_RWD,Fuel_Diesel,Fuel_Hybrid,Fuel_Hydrogen,Fuel_LPG,Fuel_Petrol,Fuel_Plug-in Hybrid,Engine_Volume_Log
45700038,7213.0,-,MITSUBISHI,Pajero IO,0.7283950617283956,Jeep,0,1.0296194171811581,0.7713457746557569,4.0,02-Mar,1,Silver,0.125,0,1,0,0,0,0,0,False,False,False,False,True,False,0.7078482962561655
45645755,4077.0,1363,LEXUS,GX 460,0.9012345679012377,Jeep,1,1.7227665977411035,0.2878887802101573,8.0,04-May,1,Black,0.375,0,1,0,0,0,0,0,False,False,False,False,True,False,1.0016484949025963
45793937,6586.0,-,MERCEDES-BENZ,E 200,0.740740740740744,Sedan,1,1.0986122886681098,1.7497990735908269,4.0,04-May,1,Blue,0.375,0,0,1,0,0,0,1,False,False,False,False,True,False,0.7412763113750153
45793760,15681.0,-,BMW,528 i,0.8518518518518547,Sedan,1,1.3862943611198906,0.677725287394819,6.0,04-May,1,Black,0.375,0,0,0,1,0,0,1,False,False,False,False,True,False,0.8697416861919438
45772061,3763.0,1714,TOYOTA,Tacoma,0.9629629629629655,Sedan,1,1.5040773967762742,0.5312382175325705,6.0,04-May,1,Silver,0.75,0,1,0,0,0,0,0,False,False,False,False,True,False,0.9179203620158715
45620684,15681.0,1451,BMW,X5,0.8888888888888893,Sedan,1,1.6863989535702288,0.16408416374359122,8.0,04-May,1,Black,0.375,0,1,0,0,0,0,0,False,False,False,False,True,False,0.9882016178124113
45803572,13172.0,891,HYUNDAI,Sonata,0.9506172839506171,Sedan,1,1.0986122886681098,-1.4964889244370247,4.0,04-May,1,Orange,0.25,0,1,0,0,0,1,0,False,False,False,True,False,False,0.7412763113750153
45808567,6586.0,639,AUDI,A4,0.9259259259259274,Sedan,1,1.0986122886681098,-0.012360782626527792,4.0,04-May,1,Blue,0.75,0,1,0,0,0,0,0,False,False,False,False,True,False,0.7412763113750153
45791126,47042.0,1017,AUDI,Q5,0.9629629629629655,Jeep,1,1.0986122886681098,-0.634597264078603,4.0,04-May,1,Black,0.375,0,1,0,0,0,0,0,False,False,False,False,True,False,0.7412763113750153
45809096,5865.0,966,DAEWOO,Lacetti,0.8641975308641996,Sedan,1,1.0986122886681098,-1.2363717881234941,4.0,04-May,1,Blue,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45725235,20883.0,707,SSANGYONG,Actyon,0.8888888888888893,Jeep,1,1.0986122886681098,-0.2730713337864288,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45798505,10976.0,-,HONDA,Odyssey,0.8518518518518547,Minivan,0,1.2237754316221157,-1.6654503337257343,4.0,04-May,0,Grey,0.375,0,0,0,0,1,1,0,False,False,False,True,False,False,0.7992063962999625
45653699,23521.0,-,MITSUBISHI,L 200,0.8765432098765444,Pickup,0,1.2237754316221157,0.5329406185855581,4.0,04-May,1,White,0.125,0,0,1,0,0,0,0,True,False,False,False,False,False,0.7992063962999625
45789888,25402.0,638,SSANGYONG,REXTON,0.9259259259259274,Jeep,1,1.0986122886681098,-0.74330748243189,4.0,04-May,1,Carnelian red,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45745111,9095.0,1236,HONDA,FIT,0.8888888888888893,Hatchback,0,0.832909122935104,-1.819906340374287,4.0,04-May,0,Grey,0.375,0,1,0,0,0,1,0,False,True,False,False,False,False,0.6059043893061568
45816140,2666.0,585,HYUNDAI,Elantra,0.9135802469135825,Coupe,1,1.0296194171811581,-0.42918156917898187,4.0,02-Mar,1,Blue,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45089390,87497.0,-,TOYOTA,Camry,0.9876543209876552,Sedan,1,1.252762968495368,-1.5391166329713895,4.0,04-May,1,White,0.75,0,0,0,1,0,1,0,False,False,False,False,True,False,0.8121574488561436
45642392,5018.0,779,TOYOTA,Camry,0.9135802469135825,Sedan,1,1.252762968495368,0.6829228912791733,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,True,False,False,False,False,0.8121574488561436
45777856,12231.0,-,HYUNDAI,Tucson,0.8518518518518547,Jeep,0,1.0986122886681098,1.374343601649005,4.0,04-May,1,Black,0.25,0,0,1,0,0,0,0,False,False,False,False,True,False,0.7412763113750153
45782226,11604.0,490,HONDA,Insight EX,0.8888888888888893,Hatchback,0,0.832909122935104,0.2783032439693736,4.0,04-May,1,Grey,0.5,0,0,0,0,1,1,0,False,True,False,False,False,False,0.6059043893061568
45797674,20005.0,531,HYUNDAI,Elantra,0.9012345679012377,Sedan,1,0.9555114450274363,-1.292007411552146,4.0,04-May,1,Grey,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6706517679334237
45642496,5018.0,779,TOYOTA,Camry,0.9135802469135825,Sedan,1,1.252762968495368,0.6829228912791733,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,True,False,False,False,False,0.8121574488561436
45816638,13799.0,528,FORD,Fiesta 1.6,0.9259259259259274,Hatchback,0,0.9555114450274363,0.10942475447304045,3.0,04-May,1,Grey,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6706517679334237
45725500,13068.0,836,SSANGYONG,Actyon,0.8765432098765444,Jeep,1,1.0986122886681098,0.03186774447459897,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45518419,14113.0,642,FORD,Focus,0.9012345679012377,Hatchback,0,1.0986122886681098,-2.3659268477787467,4.0,04-May,1,Black,0.75,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7412763113750153
45816597,17880.5,585,HYUNDAI,Elantra,0.9135802469135825,Sedan,1,1.0296194171811581,0.36031909717379845,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45815900,1019.0,900,HYUNDAI,Santa FE,0.9382716049382722,Jeep,1,1.2237754316221157,1.173803245182242,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7992063962999625
45795519,16465.0,431,FORD,C-MAX,0.9506172839506171,Hatchback,0,1.0986122886681098,-1.4964889244370247,4.0,04-May,1,White,0.375,0,1,0,0,0,1,0,False,False,False,False,False,True,0.7412763113750153
45020059,7300.0,-,NISSAN,Teana,0.8024691358024718,Sedan,0,1.1939224684724346,0.38233536211887376,6.0,04-May,0,Silver,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7856910232488902
45809074,6899.0,790,DAEWOO,Lacetti,0.8641975308641996,Sedan,1,0.9555114450274363,-1.0241215259542094,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6706517679334237
45789776,3293.0,565,CHEVROLET,Matiz,0.8395061728395063,Sedan,1,0.5877866649021191,0.11456271545452247,4.0,04-May,1,Golden,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.4623410117990646
45768348,17249.0,-,HYUNDAI,Sonata,0.8888888888888893,Sedan,1,1.0986122886681098,-0.6812541985895338,4.0,04-May,1,Silver,0.375,0,0,0,1,0,1,0,False,False,False,True,False,False,0.7412763113750153
45744803,10192.0,761,DAEWOO,Lacetti,0.8765432098765444,Sedan,1,1.0296194171811581,-1.0954339820649628,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45644820,39201.0,517,TOYOTA,Highlander,0.9259259259259274,Sedan,1,1.5040773967762742,0.4489643371531391,6.0,04-May,1,Black,0.75,0,1,0,0,0,0,0,False,True,False,False,False,False,0.9179203620158715
45809726,36235.0,585,HONDA,Civic,0.9135802469135825,Sedan,1,1.0296194171811581,-0.4690389405309002,4.0,04-May,1,Blue,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45727306,22843.0,642,SSANGYONG,Korando,0.9012345679012377,Jeep,1,1.0986122886681098,0.013907863427092016,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45810298,21699.0,642,CHEVROLET,Malibu,0.9012345679012377,Sedan,1,1.0986122886681098,-0.7871287419221275,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45804231,25299.0,707,HYUNDAI,Tucson,0.8888888888888893,Jeep,1,1.0986122886681098,0.10844729039138969,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
41921968,2300.0,-,MAZDA,Mazda 3,0.8271604938271615,Hatchback,0,0.9555114450274363,-1.9336662577945862,4.0,04-May,0,Grey,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6706517679334237
45651078,16308.0,779,TOYOTA,Camry,0.9135802469135825,Sedan,1,1.252762968495368,1.0576189434946635,4.0,04-May,1,Silver,0.75,0,1,0,0,0,1,0,False,True,False,False,False,False,0.8121574488561436
45776506,2500.0,-,OPEL,Corsa,0.7037037037037059,Coupe,0,0.8754687373538999,1.4542912663031706,4.0,02-Mar,1,Blue,0.125,0,0,1,0,0,1,0,False,False,False,False,True,False,0.6288586214346804
45283965,40142.0,639,BMW,328,0.9259259259259274,Sedan,1,1.0986122886681098,-0.6518573978402514,4.0,04-May,1,White,0.75,1,0,0,1,0,0,1,False,False,False,False,True,False,0.7412763113750153
45809339,19124.0,502,HONDA,FIT,0.9135802469135825,Hatchback,1,0.9162907318741551,-0.3692677609048065,4.0,04-May,1,Red,0.25,0,1,0,0,0,1,0,False,True,False,False,False,False,0.65039140701146
45793975,11604.0,988,RENAULT,Scenic,0.8395061728395063,Minivan,0,0.9162907318741551,1.125952812376675,4.0,04-May,1,Black,0.375,1,0,1,0,0,1,0,True,False,False,False,False,False,0.65039140701146
45800055,7213.0,-,BMW,525,0.7283950617283956,Sedan,0,1.252762968495368,-0.29839678305461576,6.0,>5,1,Silver,0.375,0,0,1,0,0,0,1,False,False,False,False,True,False,0.8121574488561436
45793506,11917.0,833,CHEVROLET,Captiva,0.8765432098765444,Jeep,1,1.0986122886681098,-0.8464358839563749,4.0,04-May,1,White,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45308956,17249.0,-,BMW,320,0.8148148148148167,Sedan,0,1.0986122886681098,1.4859023932019317,4.0,04-May,1,Grey,0.5625,1,0,1,0,0,0,1,True,False,False,False,False,False,0.7412763113750153
45807034,23521.0,640,FORD,C-MAX,0.9135802469135825,Hatchback,1,1.0986122886681098,0.7798958895237879,4.0,04-May,1,Black,0.75,0,0,0,0,1,1,0,False,True,False,False,False,False,0.7412763113750153
45815350,60684.0,765,LEXUS,NX 200,0.9382716049382722,Jeep,1,1.0986122886681098,-0.18207354865295544,4.0,04-May,1,Grey,0.75,0,1,0,0,0,0,0,False,False,False,False,True,False,0.7412763113750153
45793280,11604.0,489,CHEVROLET,Spark,0.9506172839506171,Sedan,1,0.6931471805599453,-1.3810359910131629,4.0,04-May,1,White,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.5265890341390445
45550613,18503.0,585,HYUNDAI,Elantra,0.9135802469135825,Sedan,0,1.0296194171811581,-0.08995421341302856,4.0,04-May,1,Grey,0.5,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7078482962561655
45806823,14113.0,-,TOYOTA,Aqua,0.9012345679012377,Hatchback,0,0.9162907318741551,-0.1604812879863676,4.0,04-May,0,Green,0.25,0,1,0,0,0,1,0,False,True,False,False,False,False,0.65039140701146
45793534,5959.0,-,NISSAN,March,0.8024691358024718,Hatchback,0,0.8754687373538999,0.5525657481780402,4.0,04-May,0,Yellow,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6288586214346804
45804529,92502.0,1760,JEEP,Wrangler,0.9629629629629655,Jeep,1,1.5260563034950492,-1.8414778200926216,4.0,04-May,1,Grey,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.9266593132662122
45618035,1019.0,765,MERCEDES-BENZ,GLA 250,0.9382716049382722,Jeep,1,1.0986122886681098,-1.2609469366229773,4.0,04-May,1,White,0.375,0,1,0,0,0,0,0,False,False,False,False,True,False,0.7412763113750153
45728747,32035.0,640,SSANGYONG,REXTON,0.9135802469135825,Jeep,1,1.0986122886681098,0.3082371715099262,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45802787,14376.0,769,HYUNDAI,Santa FE,0.8888888888888893,Jeep,1,1.1631508098056809,-0.5897930197909895,4.0,04-May,1,White,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7715658670580717
45769352,28589.0,753,HYUNDAI,Tucson,0.9012345679012377,Jeep,1,1.2237754316221157,0.962316661804011,4.0,04-May,1,Black,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7992063962999625
45344701,25089.0,986,LEXUS,HS 250h Hybrid,0.8765432098765444,Sedan,1,1.2237754316221157,-0.8027795811991307,4.0,04-May,1,Red,0.625,0,1,0,0,0,1,0,False,True,False,False,False,False,0.7992063962999625
45794369,6899.0,-,HONDA,FIT,0.7901234567901234,Sedan,0,0.832909122935104,0.3307045852802979,4.0,04-May,0,Blue,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6059043893061568
45808645,5488.0,1077,HYUNDAI,Elantra,0.9876543209876552,Sedan,1,1.0986122886681098,-1.4351422795154751,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45042623,18817.0,586,TOYOTA,Prius,0.9012345679012377,Hatchback,0,1.0296194171811581,-2.4554726060405008,4.0,04-May,1,Grey,0.75,0,0,0,0,1,1,0,False,True,False,False,False,False,0.7078482962561655
45654360,3450.0,831,HYUNDAI,Sonata,0.8888888888888893,Sedan,1,1.2237754316221157,0.990701230567106,4.0,04-May,1,Grey,0.375,0,1,0,0,0,1,0,False,True,False,False,False,False,0.7992063962999625
43222352,11290.0,-,HONDA,FIT,0.8148148148148167,Hatchback,0,0.832909122935104,0.3514473483491209,4.0,04-May,0,Silver,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6059043893061568
45522608,7997.0,-,VOLKSWAGEN,Jetta,0.7901234567901234,Sedan,1,1.0986122886681098,0.13817298714880646,4.0,04-May,1,Black,0.5,0,0,1,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45386880,38888.0,1249,TOYOTA,RAV 4,0.9629629629629655,Jeep,0,1.252762968495368,-1.0336979769747532,4.0,04-May,1,Grey,0.625,0,1,0,0,0,0,0,False,False,False,False,True,False,0.8121574488561436
45806621,1882.0,1399,DODGE,Journey,0.8765432098765444,Jeep,1,1.5040773967762742,1.1554447265323093,6.0,04-May,1,Blue,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.9179203620158715
45657165,35438.0,2455,LEXUS,GX 470,0.8518518518518547,Jeep,1,1.7404661748405046,0.23580208118448812,8.0,04-May,1,White,0.5,0,1,0,0,0,0,0,False,False,False,False,True,False,1.008128042731458
45773725,1019.0,765,HYUNDAI,Tucson,0.9382716049382722,Jeep,1,1.0986122886681098,-1.4964889244370247,4.0,04-May,1,Black,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45815398,23207.0,900,HYUNDAI,Sonata SPORT,0.9382716049382722,Sedan,1,1.2237754316221157,-0.7436266855845759,4.0,04-May,1,Black,0.5,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7992063962999625
44922073,17092.0,891,HYUNDAI,Elantra SE,0.9506172839506171,Sedan,0,1.0986122886681098,-0.6829410398489842,4.0,04-May,1,Silver,0.5,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
43951626,7150.0,1111,HONDA,FIT,0.9012345679012377,Hatchback,0,0.832909122935104,0.048888765444493346,4.0,04-May,0,White,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6059043893061568
45649868,13328.0,1172,LEXUS,RX 450,0.8888888888888893,Jeep,1,1.5040773967762742,-0.27539169514245115,6.0,04-May,1,Black,0.75,0,1,0,0,0,0,0,False,True,False,False,False,False,0.9179203620158715
45811644,8154.0,-,MITSUBISHI,Airtrek,0.7777777777777786,Jeep,0,1.0986122886681098,-1.6978645449868728,4.0,04-May,1,Black,0.125,1,0,0,1,0,0,0,False,False,False,True,False,False,0.7412763113750153
45791839,34497.0,1017,NISSAN,Rogue Sport,0.9629629629629655,Jeep,0,1.0986122886681098,-1.5633820196996602,6.0,04-May,1,White,0.5,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45784836,9408.0,-,NISSAN,March,0.8765432098765444,Sedan,0,0.7884573603642702,-0.3300741316706585,3.0,04-May,0,Purple,0.125,0,1,0,0,0,1,0,False,False,False,False,True,False,0.5813534384286917
45816648,24148.0,810,TOYOTA,Auris,0.9506172839506171,Hatchback,0,1.0296194171811581,-1.9660701242516592,4.0,04-May,1,White,0.625,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
44935670,59272.0,-,MERCEDES-BENZ,ML 350,0.9012345679012377,Jeep,1,1.3862943611198906,0.07144273786957771,6.0,04-May,1,Grey,0.625,1,1,0,0,0,0,0,True,False,False,False,False,False,0.8697416861919438
45771717,11604.0,1841,MERCEDES-BENZ,E 270,0.7530864197530889,Sedan,1,1.1631508098056809,2.9479363161179517,8.0,04-May,1,Silver,0.125,0,1,0,0,0,0,1,True,False,False,False,False,False,0.7715658670580717
45810158,20385.0,333,FORD,C-MAX,0.9259259259259274,Universal,1,1.0986122886681098,-0.8342338979014313,4.0,04-May,1,Carnelian red,0.5,0,1,0,0,0,1,0,False,True,False,False,False,False,0.7412763113750153
45097806,14426.0,645,HYUNDAI,Elantra,0.8888888888888893,Sedan,0,1.0296194171811581,0.726682943068657,4.0,04-May,1,White,0.75,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7078482962561655
45793691,6144.0,1282,CHEVROLET,Captiva,0.8395061728395063,Jeep,1,1.0986122886681098,-0.7400572325464934,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45760616,45473.0,-,TOYOTA,FJ Cruiser,0.8518518518518547,Jeep,0,1.6094379124341003,0.6358169630399754,5.0,04-May,1,Black,0.25,0,1,0,0,0,0,0,False,False,False,False,True,False,0.9591348389208239
45769628,15994.0,1172,MERCEDES-BENZ,E 350,0.8888888888888893,Coupe,1,1.5040773967762742,0.48769690379466984,6.0,02-Mar,1,Silver,0.75,0,1,0,0,0,0,1,True,False,False,False,False,False,0.9179203620158715
32558066,11133.0,382,KIA,Optima,0.9259259259259274,Sedan,1,1.2237754316221157,-0.45551401899968647,4.0,04-May,1,White,0.625,0,1,0,0,0,1,0,False,True,False,False,False,False,0.7992063962999625
45789880,18189.0,1620,TOYOTA,RAV 4,0.8271604938271615,Jeep,0,1.1631508098056809,0.7527967411563338,4.0,04-May,1,Black,0.25,1,0,1,0,0,0,0,True,False,False,False,False,False,0.7715658670580717
45808607,1333.0,1079,FORD,Focus,0.9753086419753103,Sedan,1,1.0986122886681098,-0.2025605480559357,4.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45815470,1960.0,779,LEXUS,ES 350,0.9135802469135825,Sedan,1,1.252762968495368,-0.45616159776036624,4.0,04-May,1,Silver,0.75,0,1,0,0,0,1,0,False,True,False,False,False,False,0.8121574488561436
45761247,26030.0,382,CHEVROLET,Volt,0.9629629629629655,Hatchback,1,0.9162907318741551,-0.9979738924980591,4.0,04-May,1,Blue,0.375,0,1,0,0,0,1,0,False,True,False,False,False,False,0.65039140701146
45816373,48000.0,-,BMW,M3,0.8765432098765444,Coupe,1,1.6094379124341003,0.38233536211887376,8.0,02-Mar,1,Red,0.625,0,0,1,0,0,0,1,False,False,False,False,True,False,0.9591348389208239
45675628,81539.0,1360,LEXUS,GX 460,0.9135802469135825,Jeep,1,1.7227665977411035,-0.6113079026229388,12.0,04-May,1,Black,0.375,0,0,0,1,0,0,0,False,False,False,False,True,False,1.0016484949025963
45815363,8781.0,-,TOYOTA,Ist,0.7777777777777786,Hatchback,0,0.9162907318741551,-0.08995421341302856,4.0,04-May,0,Red,0.25,0,1,0,0,0,0,0,False,False,False,False,True,False,0.65039140701146
45771289,11917.5,1058,MERCEDES-BENZ,E 350,0.9012345679012377,Sedan,1,1.5040773967762742,1.748894613954579,6.0,04-May,1,Black,0.75,0,1,0,0,0,0,0,True,False,False,False,False,False,0.9179203620158715
45806544,5802.0,474,CHEVROLET,Volt,0.9135802469135825,Hatchback,1,0.8754687373538999,0.09601450732233943,4.0,04-May,1,Grey,0.75,0,1,0,0,0,1,0,False,True,False,False,False,False,0.6288586214346804
45809975,8624.0,642,CHEVROLET,Cruze,0.9012345679012377,Sedan,1,1.0986122886681098,-0.8239765840134006,4.0,04-May,1,White,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45795764,21953.0,-,HYUNDAI,Elantra,0.9506172839506171,Sedan,1,1.0296194171811581,-0.5998475593847545,4.0,04-May,1,White,0.75,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7078482962561655
45793923,15681.0,765,FORD,Focus,0.9382716049382722,Sedan,1,1.0986122886681098,-0.42867417965294,4.0,04-May,1,Grey,0.5625,0,0,0,1,0,1,0,False,False,False,False,True,False,0.7412763113750153
45733242,8154.0,639,HYUNDAI,Sonata,0.9259259259259274,Sedan,1,1.0986122886681098,-1.4964889244370247,4.0,04-May,1,Orange,0.25,0,1,0,0,0,1,0,False,False,False,True,False,False,0.7412763113750153
45793173,53000.0,1325,TOYOTA,Camry SE,0.9876543209876552,Sedan,1,1.252762968495368,-2.5163915620674135,4.0,04-May,1,Black,0.75,0,0,0,1,0,1,0,False,False,False,False,True,False,0.8121574488561436
45804567,21181.0,836,HYUNDAI,Tucson,0.8765432098765444,Jeep,1,1.0986122886681098,0.46469081203769086,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45647622,15681.0,1811,LEXUS,GX 460,0.8765432098765444,Jeep,1,1.7227665977411035,1.4164025852623465,8.0,04-May,1,Silver,0.25,0,1,0,0,0,0,0,False,False,False,False,True,False,1.0016484949025963
45757694,40404.0,1399,CHEVROLET,Impala,0.8765432098765444,Sedan,1,1.5040773967762742,0.9315436063819019,6.0,04-May,1,Black,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.9179203620158715
45753963,27284.0,259,CHEVROLET,Volt,0.9259259259259274,Hatchback,0,0.8754687373538999,-0.7872217559005401,4.0,04-May,1,Silver,0.625,0,1,0,0,0,1,0,False,False,False,False,False,True,0.6288586214346804
45730372,39458.0,730,SSANGYONG,Actyon,0.9506172839506171,Jeep,1,0.9555114450274363,-0.7071508124250345,4.0,04-May,1,White,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.6706517679334237
45792375,18189.0,530,KIA,SOUL,0.9135802469135825,Sedan,0,0.9555114450274363,0.0736894117777334,4.0,04-May,1,Black,0.5,0,0,0,1,0,1,0,False,False,False,False,True,False,0.6706517679334237
45797251,31581.0,777,HYUNDAI,H1,0.9259259259259274,Minivan,1,1.252762968495368,-0.33820584254135677,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.8121574488561436
45791450,117290.0,-,MERCEDES-BENZ,S 350 W2222,0.9259259259259274,Sedan,1,1.3862943611198906,0.9719901849492398,6.0,04-May,1,Black,0.75,1,0,0,1,0,0,1,True,False,False,False,False,False,0.8697416861919438
45815760,7840.0,-,MERCEDES-BENZ,E 320,0.7160493827160508,Sedan,1,1.4350845252893227,-0.1604812879863676,6.0,04-May,1,Black,0.375,0,1,0,0,0,0,1,False,False,False,False,False,False,0.8899814685765689
45814023,20385.0,-,TOYOTA,Prius,0.9135802469135825,Hatchback,0,1.0296194171811581,0.11297669464108681,4.0,04-May,1,Blue,0.375,0,0,0,0,1,1,0,False,True,False,False,False,False,0.7078482962561655
45798100,12287.0,1047,HYUNDAI,Elantra,0.8395061728395063,Sedan,1,0.9555114450274363,-1.2354315738322208,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6706517679334237
45730345,20266.0,1099,SSANGYONG,REXTON,0.8765432098765444,Jeep,1,1.308332819650179,0.9257007396002457,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.8365255408710492
45815197,2822.0,978,TOYOTA,Corolla,0.9876543209876552,Sedan,1,1.0296194171811581,-1.2320081914795205,4.0,04-May,1,White,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45803600,16283.0,891,HYUNDAI,Sonata,0.9506172839506171,Sedan,1,1.0986122886681098,-0.9444141622327076,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,False,False,False,True,False,False,0.7412763113750153
45715042,71503.0,1360,LEXUS,GX 460,0.9135802469135825,Jeep,1,1.7227665977411035,-0.16182690075247322,8.0,04-May,1,Brown,0.75,0,1,0,0,0,0,0,False,False,False,False,True,False,1.0016484949025963
45733076,8467.0,639,HYUNDAI,Sonata,0.9259259259259274,Sedan,1,1.0986122886681098,2.90831498500106,4.0,04-May,1,Orange,0.25,0,1,0,0,0,1,0,False,False,False,True,False,False,0.7412763113750153
45804150,27654.0,836,HYUNDAI,Tucson,0.8765432098765444,Jeep,1,1.0986122886681098,-0.5079266773353985,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.7412763113750153
45815980,2509.0,585,HYUNDAI,Elantra,0.9135802469135825,Hatchback,1,1.0296194171811581,1.447801311268849,4.0,04-May,1,Red,0.75,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7078482962561655
45816009,13172.0,474,FIAT,500C Lounge,0.9135802469135825,Cabriolet,1,0.8754687373538999,-0.7110283869696694,4.0,02-Mar,1,Blue,0.375,0,1,0,0,0,1,0,False,False,False,False,True,False,0.6288586214346804
45797079,16123.0,836,HYUNDAI,Genesis,0.8765432098765444,Coupe,1,1.0986122886681098,-0.017592645122482476,4.0,04-May,1,Black,0.25,0,1,0,0,0,1,0,False,False,False,False,True,False,0.7412763113750153
45776614,13799.0,-,NISSAN,X-Terra,0.8024691358024718,Jeep,0,1.4586150226995167,1.7855075360514399,6.0,04-May,1,Black,0.125,0,1,0,0,0,0,0,False,False,False,False,True,False,0.8995981924982445
45787383,9408.0,-,MITSUBISHI,Montero,0.7530864197530889,Jeep,0,1.3862943611198906,0.898876342771689,6.0,04-May,1,Black,0.25,0,1,0,0,0,0,1,False,False,False,True,False,False,0.8697416861919438
45797402,11917.0,531,HYUNDAI,I30,0.9012345679012377,Hatchback,1,0.9555114450274363,-0.582658931555846,4.0,04-May,1,Silver,0.25,0,1,0,0,0,1,0,True,False,False,False,False,False,0.6706517679334237
45772565,9565.0,915,AUDI,A7,0.9259259259259274,Hatchback,1,1.3862943611198906,0.6907111438669367,6.0,04-May,1,Grey,0.375,0,1,0,0,0,0,0,False,False,False,False,True,False,0.8697416861919438
44727071,9408.0,-,MITSUBISHI,Pajero,0.7283950617283956,Jeep,0,1.5040773967762742,0.8808973973420631,4.0,04-May,0,Silver,0.125,0,1,0,0,0,0,0,False,False,False,False,True,False,0.9179203620158715
45785809,17876.0,333,FORD,C-MAX,0.9259259259259274,Sedan,1,1.0986122886681098,0.4129585851007786,4.0,04-May,1,Black,0.75,0,0,0,1,0,1,0,False,False,False,False,False,True,0.7412763113750153
