ID,Price,Levy,Manufacturer,Model,year,Category,Leather interior,Engine volume,Mileage,Cylinders,Doors,Wheel,Color,Airbags,Engine Type,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_FWD,Drive wheels_RWD,Fuel_Diesel,Fuel_Hybrid,Fuel_Hydrogen,Fuel_LPG,Fuel_Petrol,Fuel_Plug-in Hybrid
45764583,14269.0,761,TOYOTA,Prius,2010,Hatchback,0,1.8,210000.0,4.0,04-May,1,White,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45552082,42808.0,1327,TOYOTA,Camry SE,2018,Sedan,1,2.5,24382.0,4.0,04-May,1,Black,8.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45731513,44517.0,1091,HYUNDAI,H1,2016,Universal,1,2.5,124708.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45768548,6586.0,1760,CHRYSLER,Pacifica,2017,Sedan,1,3.6,31090.0,6.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45787224,8154.0,-,FIAT,Doblo,2001,Goods wagon,0,1.9,266000.0,4.0,04-May,1,Carnelian red,2.0,1,0,1,0,0,1,0,True,False,False,False,False,False
45730731,41811.0,831,SSANGYONG,Actyon,2017,Jeep,1,1.6,53811.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45677283,8467.0,658,HONDA,Insight,2009,Hatchback,0,1.3,155000.0,4.0,04-May,1,Silver,8.0,0,0,0,1,0,1,0,False,True,False,False,False,False
41625321,5300.0,-,BMW,335,2007,Sedan,1,3.0,1000.0,6.0,04-May,1,Silver,3.0,1,1,0,0,0,0,1,False,False,False,False,True,False
45815226,11917.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,98310.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45801395,11917.0,-,TOYOTA,Prius,2007,Sedan,0,1.5,318400.0,4.0,04-May,1,Sky blue,5.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45766501,21639.0,810,TOYOTA,Corolla,2016,Sedan,0,1.8,131000.0,4.0,04-May,1,Grey,10.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45624784,5645.0,1324,TOYOTA,Highlander,2010,Jeep,1,3.3,264877.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45808576,16500.0,642,AUDI,A5,2012,Coupe,1,2.0,171946.0,4.0,02-Mar,1,Black,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45815324,26657.0,1018,BMW,740,2011,Sedan,1,3.0,154000.0,6.0,04-May,1,Black,12.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45757282,5018.0,1646,LEXUS,GX 460,2015,Jeep,1,4.6,188078.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45647810,3136.0,781,TOYOTA,Camry,2012,Sedan,1,2.5,159379.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45521264,38260.0,640,AUDI,Allroad,2013,Universal,1,2.0,117000.0,4.0,>5,1,Black,8.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45803521,10663.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,278223.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45764996,3293.0,1113,MAZDA,CX-9,2012,Sedan,1,3.7,291840.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45804175,26475.0,707,HYUNDAI,Tucson,2011,Jeep,1,2.0,151186.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45730539,19707.0,1273,SSANGYONG,REXTON,2009,Jeep,1,2.7,170347.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45766142,9565.0,915,AUDI,A7,2014,Hatchback,1,3.0,191373.0,6.0,04-May,1,Grey,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45715209,23521.0,1197,NISSAN,X-Terra,2012,Jeep,0,4.0,203200.0,6.0,04-May,1,Grey,6.0,0,0,0,1,0,0,0,False,False,False,False,True,False
43178998,8000.0,1266,TOYOTA,Aqua,2014,Hatchback,0,1.5,122000.0,4.0,04-May,0,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45770462,21639.0,1399,MERCEDES-BENZ,E 350 212,2010,Sedan,1,3.5,135000.0,6.0,04-May,1,Blue,8.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45475759,6586.0,-,LAND ROVER,Freelander,2004,Jeep,1,2.0,150000.0,4.0,04-May,1,Silver,4.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45603093,76835.0,-,PORSCHE,Panamera S,2012,Sedan,1,4.8,90000.0,8.0,04-May,1,Black,8.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45792278,5645.0,-,HONDA,FIT,2002,Sedan,0,1.3,260000.0,4.0,04-May,0,Red,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45803097,38894.0,640,HYUNDAI,Santa FE,2013,Jeep,1,2.0,128919.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45728698,35043.0,640,SSANGYONG,REXTON,2013,Jeep,1,2.0,92728.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45816554,1568.0,1079,HYUNDAI,Elantra,2018,Sedan,1,2.0,61795.0,4.0,04-May,1,Blue,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45767288,11917.5,1053,MERCEDES-BENZ,E 350,2014,Sedan,1,3.5,95987.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45056980,13485.0,501,FORD,Fusion,2014,Sedan,1,1.5,133260.0,4.0,04-May,1,Silver,12.0,1,1,0,0,0,1,0,False,False,False,False,True,False
45667807,17876.0,-,HYUNDAI,Elantra,2011,Sedan,0,1.8,68771.0,4.0,04-May,1,Black,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45667915,23521.0,781,TOYOTA,Camry,2012,Sedan,0,2.5,113000.0,4.0,04-May,1,Black,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45782452,16935.0,-,TOYOTA,Prius C,2012,Hatchback,0,1.5,91400.0,4.0,04-May,1,Silver,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45729853,44752.0,639,SSANGYONG,REXTON,2014,Jeep,1,2.0,37546.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45009644,8781.0,-,MITSUBISHI,Colt,2005,Hatchback,0,1.5,157000.0,4.0,04-May,0,Silver,5.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45655748,34811.0,690,LEXUS,RX 450,2016,Jeep,1,3.5,132630.0,6.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45701260,5488.0,-,VOLKSWAGEN,Jetta,2003,Sedan,1,1.8,228000.0,4.0,04-May,1,Black,6.0,1,0,1,0,0,1,0,False,False,False,False,True,False
45793860,19200.0,-,JAGUAR,XJ,1999,Sedan,1,4.0,1000.0,8.0,04-May,1,Green,7.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45814764,7527.0,862,SUBARU,Forester SH,2011,Jeep,0,2.5,420800.0,4.0,04-May,1,Black,6.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45641730,18817.0,609,TOYOTA,Camry,2018,Sedan,1,2.5,35058.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45523800,2587.0,1079,TOYOTA,CHR,2018,Jeep,1,2.0,16213.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45523532,17876.0,1077,TOYOTA,CHR,2019,Jeep,1,2.0,24339.0,4.0,04-May,1,Blue,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45811271,7840.0,-,MERCEDES-BENZ,E 320,2002,Sedan,1,3.2,12000.0,6.0,04-May,1,Black,8.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45816447,7213.0,-,SUBARU,Forester,2003,Universal,0,2.0,18000.0,4.0,04-May,0,White,2.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45680615,13485.0,-,SUZUKI,Grand Vitara,2005,Jeep,0,2.7,180000.0,6.0,04-May,1,Carnelian red,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45802217,41387.0,1091,HYUNDAI,H1,2016,Minivan,1,2.5,110189.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45799852,3000.0,-,OPEL,Astra,1994,Sedan,0,1.4,1111.0,4.0,04-May,1,Green,2.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45808942,11704.0,530,CHEVROLET,Aveo,2013,Hatchback,1,1.6,71000.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45624193,10976.0,-,OPEL,Combo,2008,Sedan,0,1.6,205000.0,4.0,04-May,1,Silver,4.0,0,0,1,0,0,1,0,False,False,False,False,False,False
45797092,18124.0,707,HYUNDAI,Genesis,2011,Coupe,1,2.0,160000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45732122,46919.0,765,HYUNDAI,Santa FE,2015,Jeep,1,2.0,117000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45816409,1568.0,753,HYUNDAI,Sonata,2012,Sedan,1,2.4,246230.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
39669828,14900.0,530,FORD,Fiesta,2013,Sedan,0,1.6,37000.0,4.0,04-May,1,White,8.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45727114,22545.0,707,SSANGYONG,Korando,2011,Jeep,1,2.0,99895.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45431288,32929.0,1017,MITSUBISHI,Outlander Sport,2017,Jeep,0,2.0,21000.0,4.0,04-May,1,Brown,6.0,0,0,0,0,1,0,0,False,False,False,False,True,False
45812514,16994.5,749,CHEVROLET,Captiva,2014,Jeep,1,2.4,195069.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45290568,26343.0,-,FORD,Mustang,2012,Coupe,0,3.7,92000.0,6.0,02-Mar,1,Blue,9.0,0,0,1,0,0,0,1,False,False,False,False,True,False
45649770,43278.0,1646,LEXUS,GX 460,2015,Jeep,1,4.6,188078.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45815766,15053.0,-,NISSAN,Serena Serea,2005,Minivan,0,2.0,46702.0,4.0,04-May,0,Sky blue,6.0,0,0,0,0,1,1,0,False,False,False,False,True,False
45732689,15053.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,272769.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45774188,21410.0,831,CHEVROLET,Malibu,2011,Sedan,1,2.4,205307.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45810679,5645.0,-,OPEL,Vectra B,2001,Universal,1,2.0,441000.0,4.0,04-May,1,Black,4.0,0,0,1,0,0,1,0,True,False,False,False,False,False
45792637,4077.0,-,VOLKSWAGEN,Caddy,1997,Goods wagon,0,1.9,194000.0,4.0,02-Mar,1,Blue,2.0,0,0,1,0,0,1,0,True,False,False,False,False,False
45789247,10036.0,-,TOYOTA,Vitz,2007,Sedan,0,1.0,11111.0,3.0,04-May,0,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45796658,15053.0,-,MERCEDES-BENZ,E 55,2012,Coupe,1,5.5,104000.0,8.0,02-Mar,1,Black,12.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45646854,16621.0,915,BMW,X5,2014,Jeep,1,3.0,110715.0,6.0,04-May,1,White,6.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45776472,7840.0,-,NISSAN,Micra,1997,Sedan,0,1.0,2888.0,4.0,02-Mar,1,Black,2.0,0,0,1,0,0,1,0,False,False,False,False,False,False
45803248,10976.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,26802.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45765173,18189.0,259,CHEVROLET,Volt,2014,Hatchback,1,1.4,131893.0,4.0,04-May,1,Brown,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45809870,16041.0,586,CHEVROLET,Cruze,2012,Sedan,1,1.8,80497.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45795615,7840.0,-,MAZDA,MPV,2004,Minivan,0,2.3,150783.0,4.0,04-May,0,Silver,2.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45766800,13172.0,753,HYUNDAI,Sonata,2012,Sedan,1,2.4,289920.0,4.0,04-May,1,Red,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
40669939,14506.0,-,TOYOTA,Aqua,2013,Hatchback,0,1.3,240000.0,4.0,04-May,0,Silver,4.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45155540,8000.0,1236,TOYOTA,Vitz,2011,Hatchback,0,1.3,203000.0,4.0,04-May,0,Blue,2.0,0,0,0,0,1,0,0,False,False,False,False,True,False
45816486,10300.0,-,OPEL,Zafira,2006,Minivan,0,1.6,350000.0,4.0,04-May,1,White,6.0,0,0,1,0,0,1,0,False,False,False,False,False,False
45768639,15053.0,891,MINI,Cooper S Cabrio,2016,Hatchback,1,2.0,59408.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45798754,172486.0,1951,MERCEDES-BENZ,S 63 AMG,2015,Sedan,1,5.5,73600.0,8.0,04-May,1,Black,16.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45662261,4861.0,308,HONDA,Civic,2015,Sedan,1,1.5,49272.0,4.0,04-May,1,Blue,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45789984,17405.0,706,KIA,Sportage,2011,Jeep,1,2.0,47232.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45776496,3763.0,-,MERCEDES-BENZ,E 230,1997,Sedan,1,2.3,105000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45801444,16891.0,730,HYUNDAI,Accent,2016,Sedan,1,1.6,43840.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45802198,32910.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,140000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45758179,20071.0,753,KIA,Optima,2012,Sedan,1,2.4,100000.0,4.0,04-May,1,Black,8.0,0,1,0,0,0,1,0,False,True,False,False,False,False
44851149,21169.0,-,FORD,Transit S,2004,Microbus,0,2.0,239000.0,4.0,04-May,1,White,4.0,0,0,1,0,0,0,1,True,False,False,False,False,False
45781372,6899.0,-,SUBARU,Legacy,2002,Universal,0,2.0,188645.0,4.0,04-May,0,Silver,2.0,0,1,0,0,0,0,0,False,False,False,False,False,False
45811789,25716.0,1051,HYUNDAI,Sonata,2016,Sedan,0,2.4,51000.0,4.0,04-May,1,Black,16.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45788165,109764.0,-,MERCEDES-BENZ,C 63 AMG,2011,Sedan,1,6.3,73000.0,8.0,02-Mar,1,Red,10.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45815355,8154.0,1172,LEXUS,IS 350,2011,Sedan,1,3.5,259066.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45809991,51272.0,891,HONDA,Civic,2016,Sedan,1,2.0,42378.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45318918,16621.0,562,CHEVROLET,Cruze,2015,Sedan,1,1.4,144000.0,4.0,04-May,1,White,12.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45798076,13771.0,790,HYUNDAI,Elantra,2009,Sedan,1,1.6,143091.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
44727019,21639.0,-,FORD,C-MAX HYBRID,2013,Hatchback,0,2.0,125000.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
43744930,17562.0,640,FORD,Fusion,2013,Sedan,1,2.0,218400.0,4.0,04-May,1,Black,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45658610,1019.0,1055,LEXUS,RX 450,2013,Jeep,1,3.5,138038.0,6.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45760737,10192.0,456,LEXUS,ES 300,2015,Sedan,1,2.5,98032.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45769871,15994.0,1172,MERCEDES-BENZ,E 350,2011,Coupe,1,3.5,170429.0,6.0,02-Mar,1,Silver,12.0,0,1,0,0,0,0,1,True,False,False,False,False,False
45284916,64290.0,-,BMW,435 CUPE,2014,Coupe,1,3.0,56000.0,6.0,02-Mar,1,Grey,12.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45636222,2901.0,530,NISSAN,Juke,2013,Jeep,1,1.6,166013.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45765816,10506.0,1203,CHEVROLET,Traverse,2011,Jeep,1,3.6,248954.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45548542,17562.0,562,CHEVROLET,Cruze,2015,Sedan,0,1.4,100000.0,4.0,04-May,1,White,8.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45096132,8467.0,781,VOLKSWAGEN,Passat,2012,Sedan,0,2.5,188485.0,4.0,04-May,1,Silver,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45787833,10036.0,-,TOYOTA,Prius,2006,Hatchback,0,1.7,27500.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45755643,14113.0,-,MERCEDES-BENZ,E 350,2005,Sedan,1,3.5,26600.0,6.0,04-May,1,Grey,10.0,1,0,0,1,0,0,0,False,False,False,True,False,False
45771929,24462.0,-,MERCEDES-BENZ,ML 500,2006,Jeep,1,5.0,216000.0,8.0,04-May,1,Silver,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45453287,11760.0,986,LEXUS,HS 250h,2010,Sedan,1,2.4,156000.0,4.0,04-May,1,Black,12.0,0,0,0,1,0,1,0,False,True,False,False,False,False
42249585,87811.0,-,MERCEDES-BENZ,G 55 AMG,2003,Jeep,1,5.5,137500.0,8.0,04-May,1,Silver,8.0,1,1,0,0,0,0,0,False,False,False,False,True,False
45768390,54568.0,1360,LEXUS,GX 470,2013,Jeep,1,4.6,202651.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45809325,18189.0,769,CHEVROLET,Captiva,2011,Jeep,1,2.2,70479.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45809143,27174.0,765,CHEVROLET,Captiva,2015,Jeep,1,2.0,101537.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45814975,17240.0,-,VOLKSWAGEN,Passat,2012,Sedan,1,2.5,109000.0,5.0,04-May,1,Black,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45810531,22649.0,642,CHEVROLET,Orlando,2012,Jeep,1,2.0,129760.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45688790,14113.0,761,TOYOTA,Prius,2010,Sedan,1,1.8,312000.0,4.0,04-May,1,Black,8.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45815392,22894.0,738,CHEVROLET,Cruze,2017,Sedan,0,1.4,46800.0,4.0,04-May,1,Black,6.0,1,1,0,0,0,1,0,False,False,False,False,True,False
45789459,11290.0,-,MERCEDES-BENZ,ML 270,2000,Jeep,0,2.7,335000.0,5.0,04-May,1,Silver,4.0,1,0,0,1,0,0,0,True,False,False,False,False,False
45812657,4704.0,781,CHEVROLET,Cruze,2018,Sedan,1,1.4,41822.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809122,38445.0,891,CHEVROLET,Captiva,2016,Jeep,1,2.0,54472.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45807316,19757.0,-,LEXUS,LX 470,1998,Jeep,1,4.7,404800.0,8.0,04-May,1,Black,2.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45781926,2800.0,-,VAZ,2107,1999,Sedan,0,1.6,10000.0,9.0,02-Mar,1,White,6.0,0,0,1,0,0,0,0,False,False,False,False,True,False
45802346,13799.0,639,FORD,Focus,2014,Sedan,0,2.0,8640.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45786048,8938.0,-,MERCEDES-BENZ,CLK 200 Kompressor,2000,Coupe,1,2.0,189622.0,4.0,02-Mar,1,Silver,4.0,0,0,1,0,0,0,1,False,False,False,False,True,False
45812783,16308.0,934,TOYOTA,Camry,2015,Sedan,1,2.5,210450.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45792358,15053.0,-,FORD,Focus,2012,Sedan,0,2.0,200000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45775273,18817.0,-,MERCEDES-BENZ,C 230,2007,Sedan,1,2.5,255000.0,6.0,04-May,1,Silver,6.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45773332,13172.0,640,FORD,Fusion,2013,Sedan,1,2.0,339920.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
43973095,12000.0,2670,HONDA,Elysion,2010,Minivan,0,2.4,171000.0,4.0,04-May,0,Black,2.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45733379,9722.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,26802.0,4.0,04-May,1,Orange,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
42717795,8900.0,1266,TOYOTA,Aqua,2014,Sedan,0,1.5,138000.0,4.0,04-May,0,White,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45776167,9408.0,-,JEEP,Grand Cherokee,1994,Jeep,1,4.0,335000.0,6.0,04-May,1,Green,2.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45798874,9408.0,-,MERCEDES-BENZ,E 550,1999,Sedan,1,3.2,150000.0,6.0,04-May,1,Silver,6.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45808991,83251.0,2578,CHEVROLET,Camaro,2016,Cabriolet,1,6.2,81142.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45761148,1803.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,136861.0,4.0,04-May,1,Blue,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45768960,29793.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,1,3.5,219030.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45785310,40769.0,-,TOYOTA,RAV 4,2015,Jeep,0,2.5,60800.0,4.0,04-May,1,Grey,8.0,0,0,0,1,0,0,0,False,False,False,False,True,False
43884814,22266.0,353,TOYOTA,Prius,2015,Hatchback,0,1.8,159000.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45792920,9408.0,641,CHEVROLET,Cruze,2012,Sedan,1,2.0,52312.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45797159,23678.0,831,HYUNDAI,Elantra,2017,Sedan,1,1.6,110000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45732733,20698.0,891,HYUNDAI,Sonata,2016,Sedan,1,2.0,26729.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45117624,5331.0,-,VOLKSWAGEN,Caddy,1999,Pickup,0,1.9,260000.0,4.0,02-Mar,1,White,2.0,0,0,1,0,0,1,0,True,False,False,False,False,False
45810140,11704.0,790,CHEVROLET,Lacetti,2009,Sedan,1,1.6,119806.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45812045,1960.0,751,CHEVROLET,Captiva,2013,Jeep,1,2.4,132429.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45798596,20385.0,-,MERCEDES-BENZ,C 300,2007,Sedan,1,3.0,1000.0,6.0,04-May,1,White,4.0,0,0,0,1,0,0,1,False,False,False,False,True,False
45783572,14113.0,1995,FORD,Transit 135,2003,Microbus,0,2.4,193000.0,4.0,>5,1,Yellow,2.0,1,0,1,0,0,0,1,True,False,False,False,False,False
45808643,3607.0,707,HYUNDAI,Sonata,2011,Sedan,1,2.0,169765.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809890,24239.0,501,TOYOTA,Aqua,2014,Hatchback,1,1.5,14486.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45798279,20491.0,730,HYUNDAI,Elantra,2016,Sedan,1,1.6,50051.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45809413,28532.0,502,TOYOTA,Aqua,2013,Hatchback,1,1.5,59000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45765378,1490.0,586,LEXUS,CT 200h,2012,Hatchback,1,1.8,174106.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45809931,22197.0,503,TOYOTA,Aqua,2012,Hatchback,1,1.5,64400.0,4.0,04-May,1,Orange,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45209364,10976.0,1187,CHEVROLET,Cruze,2014,Sedan,0,1.4,126000.0,4.0,04-May,0,Beige,6.0,1,1,0,0,0,1,0,False,False,False,False,True,False
45803857,37580.0,765,HYUNDAI,Tucson,2015,Jeep,1,2.0,60000.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45771296,5018.0,645,TOYOTA,Prius,2011,Jeep,1,1.8,489584.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45550736,10663.0,1032,NISSAN,Note,2012,Hatchback,0,1.2,181000.0,4.0,04-May,0,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45804875,50184.0,891,HYUNDAI,Tucson,2016,Jeep,1,2.0,121764.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45804181,10976.0,-,SUZUKI,Samurai,1984,Jeep,1,1.6,100000.0,4.0,02-Mar,1,Green,0.0,0,0,1,0,0,0,0,False,False,False,False,False,False
45809373,19613.0,694,CHEVROLET,Captiva,2014,Jeep,1,2.2,195691.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45738337,45473.0,-,BMW,M5 Japan,2006,Sedan,1,5.0,97000.0,10.0,04-May,1,Blue,10.0,0,0,1,0,0,0,1,False,False,False,False,True,False
